question,label
전화해야 겠어 가이,O O S-Target
전화해야 겠어 규빈,O O S-Target
전화해야 겠어 그리,O O S-Target
전화해야 겠어 보담,O O S-Target
전화해야 겠어 가브리엘,O O S-Target
전화해야 겠어 수빈,O O S-Target
전화해야 겠어 동찬,O O S-Target
전화해야 겠어 성현,O O S-Target
전화해야 겠어 방지,O O S-Target
전화해야 겠어 형근이,O O S-Target
전화해야 겠어 이천우,O O S-Target
전화해야 겠어 이경원,O O S-Target
전화해야 겠어 박세훈,O O S-Target
전화해야 겠어 김민이,O O S-Target
이규빈한테 연락쌔리니,S-Target O
민이 연락쌔리니,S-Target O
경원 연락쌔리니,S-Target O
세훈 연락쌔리니,S-Target O
천우 연락쌔리니,S-Target O
설아 연락쌔리니,S-Target O
제니 연락쌔리니,S-Target O
소담 연락쌔리니,S-Target O
다솜 연락쌔리니,S-Target O
가이 연락쌔리니,S-Target O
규빈 연락쌔리니,S-Target O
그리 연락쌔리니,S-Target O
보담 연락쌔리니,S-Target O
가브리엘 연락쌔리니,S-Target O
수빈 연락쌔리니,S-Target O
동찬 연락쌔리니,S-Target O
성현 연락쌔리니,S-Target O
방지 연락쌔리니,S-Target O
형근이 연락쌔리니,S-Target O
이천우 연락쌔리니,S-Target O
이경원 연락쌔리니,S-Target O
박세훈 연락쌔리니,S-Target O
김민이 연락쌔리니,S-Target O
이경원한테 전화보내줄 수 있느냐,S-Target O O O
민이 전화보내줄 수 있느냐,S-Target O O O
경원 전화보내줄 수 있느냐,S-Target O O O
세훈 전화보내줄 수 있느냐,S-Target O O O
천우 전화보내줄 수 있느냐,S-Target O O O
설아 전화보내줄 수 있느냐,S-Target O O O
제니 전화보내줄 수 있느냐,S-Target O O O
소담 전화보내줄 수 있느냐,S-Target O O O
다솜 전화보내줄 수 있느냐,S-Target O O O
가이 전화보내줄 수 있느냐,S-Target O O O
규빈 전화보내줄 수 있느냐,S-Target O O O
그리 전화보내줄 수 있느냐,S-Target O O O
보담 전화보내줄 수 있느냐,S-Target O O O
가브리엘 전화보내줄 수 있느냐,S-Target O O O
수빈 전화보내줄 수 있느냐,S-Target O O O
동찬 전화보내줄 수 있느냐,S-Target O O O
성현 전화보내줄 수 있느냐,S-Target O O O
방지 전화보내줄 수 있느냐,S-Target O O O
형근이 전화보내줄 수 있느냐,S-Target O O O
이천우 전화보내줄 수 있느냐,S-Target O O O
이경원 전화보내줄 수 있느냐,S-Target O O O
박세훈 전화보내줄 수 있느냐,S-Target O O O
김민이 전화보내줄 수 있느냐,S-Target O O O
연락쳐줄 수 있으십니까 하그리한테,O O O S-Target
연락쳐줄 수 있으십니까 민이,O O O S-Target
연락쳐줄 수 있으십니까 경원,O O O S-Target
연락쳐줄 수 있으십니까 세훈,O O O S-Target
연락쳐줄 수 있으십니까 천우,O O O S-Target
연락쳐줄 수 있으십니까 설아,O O O S-Target
연락쳐줄 수 있으십니까 제니,O O O S-Target
연락쳐줄 수 있으십니까 소담,O O O S-Target
연락쳐줄 수 있으십니까 다솜,O O O S-Target
연락쳐줄 수 있으십니까 가이,O O O S-Target
연락쳐줄 수 있으십니까 규빈,O O O S-Target
연락쳐줄 수 있으십니까 그리,O O O S-Target
연락쳐줄 수 있으십니까 보담,O O O S-Target
연락쳐줄 수 있으십니까 가브리엘,O O O S-Target
연락쳐줄 수 있으십니까 수빈,O O O S-Target
연락쳐줄 수 있으십니까 동찬,O O O S-Target
연락쳐줄 수 있으십니까 성현,O O O S-Target
연락쳐줄 수 있으십니까 방지,O O O S-Target
연락쳐줄 수 있으십니까 형근이,O O O S-Target
연락쳐줄 수 있으십니까 이천우,O O O S-Target
연락쳐줄 수 있으십니까 이경원,O O O S-Target
연락쳐줄 수 있으십니까 박세훈,O O O S-Target
연락쳐줄 수 있으십니까 김민이,O O O S-Target
통화치자 가브리엘,O S-Target
통화치자 민이,O S-Target
통화치자 경원,O S-Target
통화치자 세훈,O S-Target
통화치자 천우,O S-Target
통화치자 설아,O S-Target
통화치자 제니,O S-Target
통화치자 소담,O S-Target
통화치자 다솜,O S-Target
통화치자 가이,O S-Target
통화치자 규빈,O S-Target
통화치자 그리,O S-Target
통화치자 보담,O S-Target
통화치자 수빈,O S-Target
통화치자 동찬,O S-Target
통화치자 성현,O S-Target
통화치자 방지,O S-Target
통화치자 형근이,O S-Target
통화치자 이천우,O S-Target
통화치자 이경원,O S-Target
통화치자 박세훈,O S-Target
통화치자 김민이,O S-Target
설아한테 전화뿌셔봐주라,S-Target O
민이 전화뿌셔봐주라,S-Target O
경원 전화뿌셔봐주라,S-Target O
세훈 전화뿌셔봐주라,S-Target O
천우 전화뿌셔봐주라,S-Target O
설아 전화뿌셔봐주라,S-Target O
제니 전화뿌셔봐주라,S-Target O
소담 전화뿌셔봐주라,S-Target O
다솜 전화뿌셔봐주라,S-Target O
가이 전화뿌셔봐주라,S-Target O
규빈 전화뿌셔봐주라,S-Target O
그리 전화뿌셔봐주라,S-Target O
보담 전화뿌셔봐주라,S-Target O
가브리엘 전화뿌셔봐주라,S-Target O
수빈 전화뿌셔봐주라,S-Target O
동찬 전화뿌셔봐주라,S-Target O
성현 전화뿌셔봐주라,S-Target O
방지 전화뿌셔봐주라,S-Target O
형근이 전화뿌셔봐주라,S-Target O
이천우 전화뿌셔봐주라,S-Target O
이경원 전화뿌셔봐주라,S-Target O
박세훈 전화뿌셔봐주라,S-Target O
김민이 전화뿌셔봐주라,S-Target O
무전뿌셔줄래 가브리엘,O S-Target
무전뿌셔줄래 민이,O S-Target
무전뿌셔줄래 경원,O S-Target
무전뿌셔줄래 세훈,O S-Target
무전뿌셔줄래 천우,O S-Target
무전뿌셔줄래 설아,O S-Target
무전뿌셔줄래 제니,O S-Target
무전뿌셔줄래 소담,O S-Target
무전뿌셔줄래 다솜,O S-Target
무전뿌셔줄래 가이,O S-Target
무전뿌셔줄래 규빈,O S-Target
무전뿌셔줄래 그리,O S-Target
무전뿌셔줄래 보담,O S-Target
무전뿌셔줄래 수빈,O S-Target
무전뿌셔줄래 동찬,O S-Target
무전뿌셔줄래 성현,O S-Target
무전뿌셔줄래 방지,O S-Target
무전뿌셔줄래 형근이,O S-Target
무전뿌셔줄래 이천우,O S-Target
무전뿌셔줄래 이경원,O S-Target
무전뿌셔줄래 박세훈,O S-Target
무전뿌셔줄래 김민이,O S-Target
소담한테 전화남기니,S-Target O
민이 전화남기니,S-Target O
경원 전화남기니,S-Target O
세훈 전화남기니,S-Target O
천우 전화남기니,S-Target O
설아 전화남기니,S-Target O
제니 전화남기니,S-Target O
소담 전화남기니,S-Target O
다솜 전화남기니,S-Target O
가이 전화남기니,S-Target O
규빈 전화남기니,S-Target O
그리 전화남기니,S-Target O
보담 전화남기니,S-Target O
가브리엘 전화남기니,S-Target O
수빈 전화남기니,S-Target O
동찬 전화남기니,S-Target O
성현 전화남기니,S-Target O
방지 전화남기니,S-Target O
형근이 전화남기니,S-Target O
이천우 전화남기니,S-Target O
이경원 전화남기니,S-Target O
박세훈 전화남기니,S-Target O
김민이 전화남기니,S-Target O
다솜한테 연락넣으냐,S-Target O
민이 연락넣으냐,S-Target O
경원 연락넣으냐,S-Target O
세훈 연락넣으냐,S-Target O
천우 연락넣으냐,S-Target O
설아 연락넣으냐,S-Target O
제니 연락넣으냐,S-Target O
소담 연락넣으냐,S-Target O
다솜 연락넣으냐,S-Target O
가이 연락넣으냐,S-Target O
규빈 연락넣으냐,S-Target O
그리 연락넣으냐,S-Target O
보담 연락넣으냐,S-Target O
가브리엘 연락넣으냐,S-Target O
수빈 연락넣으냐,S-Target O
동찬 연락넣으냐,S-Target O
성현 연락넣으냐,S-Target O
방지 연락넣으냐,S-Target O
형근이 연락넣으냐,S-Target O
이천우 연락넣으냐,S-Target O
이경원 연락넣으냐,S-Target O
박세훈 연락넣으냐,S-Target O
김민이 연락넣으냐,S-Target O
이규빈한테 전화보냈니,S-Target O
민이 전화보냈니,S-Target O
경원 전화보냈니,S-Target O
세훈 전화보냈니,S-Target O
천우 전화보냈니,S-Target O
설아 전화보냈니,S-Target O
제니 전화보냈니,S-Target O
소담 전화보냈니,S-Target O
다솜 전화보냈니,S-Target O
가이 전화보냈니,S-Target O
규빈 전화보냈니,S-Target O
그리 전화보냈니,S-Target O
보담 전화보냈니,S-Target O
가브리엘 전화보냈니,S-Target O
수빈 전화보냈니,S-Target O
동찬 전화보냈니,S-Target O
성현 전화보냈니,S-Target O
방지 전화보냈니,S-Target O
형근이 전화보냈니,S-Target O
이천우 전화보냈니,S-Target O
이경원 전화보냈니,S-Target O
박세훈 전화보냈니,S-Target O
김민이 전화보냈니,S-Target O
하그리한테 연락남겨주련,S-Target O
민이 연락남겨주련,S-Target O
경원 연락남겨주련,S-Target O
세훈 연락남겨주련,S-Target O
천우 연락남겨주련,S-Target O
설아 연락남겨주련,S-Target O
제니 연락남겨주련,S-Target O
소담 연락남겨주련,S-Target O
다솜 연락남겨주련,S-Target O
가이 연락남겨주련,S-Target O
규빈 연락남겨주련,S-Target O
그리 연락남겨주련,S-Target O
보담 연락남겨주련,S-Target O
가브리엘 연락남겨주련,S-Target O
수빈 연락남겨주련,S-Target O
동찬 연락남겨주련,S-Target O
성현 연락남겨주련,S-Target O
방지 연락남겨주련,S-Target O
형근이 연락남겨주련,S-Target O
이천우 연락남겨주련,S-Target O
이경원 연락남겨주련,S-Target O
박세훈 연락남겨주련,S-Target O
김민이 연락남겨주련,S-Target O
전화뿌셨냐고 이경원한테,O S-Target
전화뿌셨냐고 민이,O S-Target
전화뿌셨냐고 경원,O S-Target
전화뿌셨냐고 세훈,O S-Target
전화뿌셨냐고 천우,O S-Target
전화뿌셨냐고 설아,O S-Target
전화뿌셨냐고 제니,O S-Target
전화뿌셨냐고 소담,O S-Target
전화뿌셨냐고 다솜,O S-Target
전화뿌셨냐고 가이,O S-Target
전화뿌셨냐고 규빈,O S-Target
전화뿌셨냐고 그리,O S-Target
전화뿌셨냐고 보담,O S-Target
전화뿌셨냐고 가브리엘,O S-Target
전화뿌셨냐고 수빈,O S-Target
전화뿌셨냐고 동찬,O S-Target
전화뿌셨냐고 성현,O S-Target
전화뿌셨냐고 방지,O S-Target
전화뿌셨냐고 형근이,O S-Target
전화뿌셨냐고 이천우,O S-Target
전화뿌셨냐고 이경원,O S-Target
전화뿌셨냐고 박세훈,O S-Target
전화뿌셨냐고 김민이,O S-Target
무전넣어봐주라 박세훈,O S-Target
무전넣어봐주라 민이,O S-Target
무전넣어봐주라 경원,O S-Target
무전넣어봐주라 세훈,O S-Target
무전넣어봐주라 천우,O S-Target
무전넣어봐주라 설아,O S-Target
무전넣어봐주라 제니,O S-Target
무전넣어봐주라 소담,O S-Target
무전넣어봐주라 다솜,O S-Target
무전넣어봐주라 가이,O S-Target
무전넣어봐주라 규빈,O S-Target
무전넣어봐주라 그리,O S-Target
무전넣어봐주라 보담,O S-Target
무전넣어봐주라 가브리엘,O S-Target
무전넣어봐주라 수빈,O S-Target
무전넣어봐주라 동찬,O S-Target
무전넣어봐주라 성현,O S-Target
무전넣어봐주라 방지,O S-Target
무전넣어봐주라 형근이,O S-Target
무전넣어봐주라 이천우,O S-Target
무전넣어봐주라 이경원,O S-Target
무전넣어봐주라 김민이,O S-Target
전화놔주자 이규빈한테,O S-Target
전화놔주자 민이,O S-Target
전화놔주자 경원,O S-Target
전화놔주자 세훈,O S-Target
전화놔주자 천우,O S-Target
전화놔주자 설아,O S-Target
전화놔주자 제니,O S-Target
전화놔주자 소담,O S-Target
전화놔주자 다솜,O S-Target
전화놔주자 가이,O S-Target
전화놔주자 규빈,O S-Target
전화놔주자 그리,O S-Target
전화놔주자 보담,O S-Target
전화놔주자 가브리엘,O S-Target
전화놔주자 수빈,O S-Target
전화놔주자 동찬,O S-Target
전화놔주자 성현,O S-Target
전화놔주자 방지,O S-Target
전화놔주자 형근이,O S-Target
전화놔주자 이천우,O S-Target
전화놔주자 이경원,O S-Target
전화놔주자 박세훈,O S-Target
전화놔주자 김민이,O S-Target
무전때려보자 이천우,O S-Target
무전때려보자 민이,O S-Target
무전때려보자 경원,O S-Target
무전때려보자 세훈,O S-Target
무전때려보자 천우,O S-Target
무전때려보자 설아,O S-Target
무전때려보자 제니,O S-Target
무전때려보자 소담,O S-Target
무전때려보자 다솜,O S-Target
무전때려보자 가이,O S-Target
무전때려보자 규빈,O S-Target
무전때려보자 그리,O S-Target
무전때려보자 보담,O S-Target
무전때려보자 가브리엘,O S-Target
무전때려보자 수빈,O S-Target
무전때려보자 동찬,O S-Target
무전때려보자 성현,O S-Target
무전때려보자 방지,O S-Target
무전때려보자 형근이,O S-Target
무전때려보자 이경원,O S-Target
무전때려보자 박세훈,O S-Target
무전때려보자 김민이,O S-Target
연락넣어쥬 다솜한테,O S-Target
연락넣어쥬 민이,O S-Target
연락넣어쥬 경원,O S-Target
연락넣어쥬 세훈,O S-Target
연락넣어쥬 천우,O S-Target
연락넣어쥬 설아,O S-Target
연락넣어쥬 제니,O S-Target
연락넣어쥬 소담,O S-Target
연락넣어쥬 다솜,O S-Target
연락넣어쥬 가이,O S-Target
연락넣어쥬 규빈,O S-Target
연락넣어쥬 그리,O S-Target
연락넣어쥬 보담,O S-Target
연락넣어쥬 가브리엘,O S-Target
연락넣어쥬 수빈,O S-Target
연락넣어쥬 동찬,O S-Target
연락넣어쥬 성현,O S-Target
연락넣어쥬 방지,O S-Target
연락넣어쥬 형근이,O S-Target
연락넣어쥬 이천우,O S-Target
연락넣어쥬 이경원,O S-Target
연락넣어쥬 박세훈,O S-Target
연락넣어쥬 김민이,O S-Target
전화놓아봐봐 가이한테,O S-Target
전화놓아봐봐 민이,O S-Target
전화놓아봐봐 경원,O S-Target
전화놓아봐봐 세훈,O S-Target
전화놓아봐봐 천우,O S-Target
전화놓아봐봐 설아,O S-Target
전화놓아봐봐 제니,O S-Target
전화놓아봐봐 소담,O S-Target
전화놓아봐봐 다솜,O S-Target
전화놓아봐봐 가이,O S-Target
전화놓아봐봐 규빈,O S-Target
전화놓아봐봐 그리,O S-Target
전화놓아봐봐 보담,O S-Target
전화놓아봐봐 가브리엘,O S-Target
전화놓아봐봐 수빈,O S-Target
전화놓아봐봐 동찬,O S-Target
전화놓아봐봐 성현,O S-Target
전화놓아봐봐 방지,O S-Target
전화놓아봐봐 형근이,O S-Target
전화놓아봐봐 이천우,O S-Target
전화놓아봐봐 이경원,O S-Target
전화놓아봐봐 박세훈,O S-Target
