question,label
셋째 주 등록하다,B-Date E-Date S-Action
화요일 헬스장 가기 지정해주다,S-Date B-Subject E-Subject S-Action
이천이십칠년 일월 18일 에버랜드 가기 설정하다,B-Date I-Date E-Date B-Subject E-Subject S-Action
마지막 주 잡다,B-Date E-Date S-Action
일요일 일정 등산하러 가기 울리다,S-Date O B-Subject E-Subject S-Action
이개월 후 짜다 해외여행,B-Date E-Date S-Action S-Subject
화요일 수요일 토요일 일요일 이십시 이십칠분 맞추다 출근하기,B-Date I-Date I-Date E-Date B-Time E-Time S-Action S-Subject
칠월 마지막 주부터 주까지 학교 가기 맞추다,B-Date B-Date E-Date E-Date B-Subject E-Subject S-Action
셋째 주 토요일부터 화요일까지 방어 먹기 일정 추가하다,B-Date I-Date E-Date S-Date B-Subject E-Subject O S-Action
이천이십육년 삼월 십구일 장 보기 일정 설정하다,B-Date I-Date E-Date B-Subject E-Subject O S-Action
28일 일정 공놀이하기 실행하다,S-Date O S-Subject S-Action
19일 뒤 지정해주다,B-Date E-Date S-Action
십일월 첫째 주 장 보기 말해주다,B-Date I-Date E-Date B-Subject E-Subject S-Action
셋째 주 말해주다 운동하러 가기,B-Date E-Date S-Action B-Subject E-Subject
일월 십오일부터 4월 4일까지 정해 산책하기,B-Date E-Date B-Date E-Date S-Action S-Subject
2022년 칠월 이십칠일 일정 등산하러 가기 말해주다,B-Date I-Date E-Date O B-Subject E-Subject S-Action
팔월 첫째 주 휴가 일정 응답하다,B-Date I-Date E-Date S-Subject O S-Action
화요일 9시 7분에 전구 교체하기 등록하다,S-Date B-Time E-Time B-Subject E-Subject S-Action
이천이십구년 4월 27일 올리다,B-Date I-Date E-Date S-Action
2023년 5월 십칠일 실행하다 식물에 물 주기,B-Date I-Date E-Date S-Action B-Subject I-Subject E-Subject
화요일 14시 25분 출근하기 지정해주다,S-Date B-Time E-Time S-Subject S-Action
21일 뒤 출근하기 말해주다,B-Date E-Date S-Subject S-Action
2021년 십일월 팔일부터 이천이십팔년 육월 15일까지 치과 가기 일정 알다,B-Date I-Date E-Date B-Date I-Date E-Date B-Subject E-Subject O S-Action
일요일 이십시 피시방 가기 실행하다,S-Date S-Time B-Subject E-Subject S-Action
둘째 주부터 셋째 주까지 일정 물 마시기 정해,B-Date E-Date B-Date E-Date O B-Subject E-Subject S-Action
십일 후 실행하다 출근하기,B-Date E-Date S-Action S-Subject
삼개월 후 일정 울리다,B-Date E-Date O S-Action
첫째 주 일요일부터 토요일까지 시내 가기 일정 알다,B-Date I-Date E-Date S-Date B-Subject E-Subject O S-Action
9월 첫째 주부터 넷째 주까지 청소하기 넣다,B-Date I-Date E-Date B-Date E-Date S-Subject S-Action
토요일 일정 산책하기 때리다,S-Date O S-Subject S-Action
월요일 오후 6시 이십사분에 넣다,S-Date B-Time I-Time E-Time S-Action
이천이십사년 삼월 18일 일정 짜다,B-Date I-Date E-Date O S-Action
월요일 토요일 일정 실행하다 카페 가기,B-Date E-Date O S-Action B-Subject E-Subject
십월 넷째 주 일정 출근하기 등록하다,B-Date I-Date E-Date O S-Subject S-Action
셋째 주 일정 피시방 가기 잡다,B-Date E-Date O B-Subject E-Subject S-Action
일요일 올리다 운동하러 가기,S-Date S-Action B-Subject E-Subject
첫째 주 공놀이하기 때리다,B-Date E-Date S-Subject S-Action
6월 둘째 주 일정 짜다 방어 먹기,B-Date I-Date E-Date O S-Action B-Subject E-Subject
수요일 아침 여덟시 시내 가기 말해주다,S-Date B-Time E-Time B-Subject E-Subject S-Action
넷째 주부터 마지막 주까지 응답하다 산책하기,B-Date E-Date B-Date E-Date S-Action S-Subject
2024년 12월 삼십일부터 2026년 일월 22일까지 일정 올리다 청소하기,B-Date I-Date E-Date B-Date I-Date E-Date O S-Action S-Subject
마지막 주 일정 넣다,B-Date E-Date O S-Action
2029년 십일월 이십팔일 부품 사러 가기 맞추다,B-Date I-Date E-Date B-Subject I-Subject E-Subject S-Action
육월 이십일 일정 말해주다,B-Date E-Date O S-Action
9일 뒤 전구 교체하기 짜다,B-Date E-Date B-Subject E-Subject S-Action
23일 일정 휴가 짜다,S-Date O S-Subject S-Action
목요일부터 화요일까지 일정 학원 가기 실행하다,S-Date S-Date O B-Subject E-Subject S-Action
일월 넷째 주 수요일부터 화요일까지 추가하다 여행 가기,B-Date I-Date I-Date E-Date S-Date S-Action B-Subject E-Subject
구개월 뒤 일정 짜다,B-Date E-Date O S-Action
이천이십이년 십이월 12일 공부하기 일정 울리다,B-Date I-Date E-Date S-Subject O S-Action
둘째 주 금요일부터 토요일까지 부품 사러 가기 일정 울리다,B-Date I-Date E-Date S-Date B-Subject I-Subject E-Subject O S-Action
일요일 일정 짜다,S-Date O S-Action
둘째 주 연어 먹기 말해주다,B-Date E-Date B-Subject E-Subject S-Action
7월 마지막 주 운동하러 가기 말해주다,B-Date I-Date E-Date B-Subject E-Subject S-Action
월요일 화요일 23시 세포 밥 주기 잡다,B-Date E-Date S-Time B-Subject I-Subject E-Subject S-Action
일요일 휴가 잡다,S-Date S-Subject S-Action
25일 뒤 방어 먹기 맞추다,B-Date E-Date B-Subject E-Subject S-Action
목요일 토요일 울리다,B-Date E-Date S-Action
26일 후 일정 맞추다,B-Date E-Date O S-Action
둘째 주 일정 정해,B-Date E-Date O S-Action
이천이십이년 9월 이십육일 일정 지정해주다 전구 교체하기,B-Date I-Date E-Date O S-Action B-Subject E-Subject
삼주일 뒤 한강 가기 일정 알다,B-Date E-Date B-Subject E-Subject O S-Action
26일부터 일일까지 일정 실행하다 여행 가기,S-Date S-Date O S-Action B-Subject E-Subject
이십오일 후 맥주 먹기 지정해주다,B-Date E-Date B-Subject E-Subject S-Action
9월 둘째 주 학교 가기 일정 말해주다,B-Date I-Date E-Date B-Subject E-Subject O S-Action
육개월 후 일정 학교 가기 잡다,B-Date E-Date O B-Subject E-Subject S-Action
2023년 7월 5일 일정 공놀이하기 맞추다,B-Date I-Date E-Date O S-Subject S-Action
십구일 후 이십삼시 50분 등록하다 춤추러 가기,B-Date E-Date B-Time E-Time S-Action B-Subject E-Subject
이주일 후 게임하기 일정 넣다,B-Date E-Date S-Subject O S-Action
토요일 낮 6시 42분에 등산하러 가기 알다,S-Date B-Time I-Time E-Time B-Subject E-Subject S-Action
이천이십삼년 4월 26일 일정 등록하다,B-Date I-Date E-Date O S-Action
27일 뒤 오전 다섯시 33분 응답하다 밥 먹기,B-Date E-Date B-Time I-Time E-Time S-Action B-Subject E-Subject
25일 후 6시 학교 가기 일정 짜다,B-Date E-Date S-Time B-Subject E-Subject O S-Action
일요일 전구 교체하기 짜다,S-Date B-Subject E-Subject S-Action
십팔일 뒤 19시 십삼분에 일정 잡다 밥 먹기,B-Date E-Date B-Time E-Time O S-Action B-Subject E-Subject
일월 넷째 주 옷 사기 일정 알다,B-Date I-Date E-Date B-Subject E-Subject O S-Action
월요일 일요일 열여섯시 일정 때리다 한강 가기,B-Date E-Date S-Time O S-Action B-Subject E-Subject
수요일 목요일 일요일 카페 가기 때리다,B-Date I-Date E-Date B-Subject E-Subject S-Action
토요일 일정 퇴근 실행하다,S-Date O S-Subject S-Action
25일 식물에 물 주기 일정 지정해주다,S-Date B-Subject I-Subject E-Subject O S-Action
모레 학교 가기 일정 설정하다,S-Date B-Subject E-Subject O S-Action
일주일 뒤 아홉시 알다,B-Date E-Date S-Time S-Action
월요일 화요일 목요일 방어 먹기 정해,B-Date I-Date E-Date B-Subject E-Subject S-Action
십일월 첫째 주부터 주까지 일정 올리다 밥 먹기,B-Date B-Date E-Date E-Date O S-Action B-Subject E-Subject
이천이십오년 6월 십육일 연어 먹기 잡다,B-Date I-Date E-Date B-Subject E-Subject S-Action
2026년 삼월 8일 일정 운동하러 가기 알다,B-Date I-Date E-Date O B-Subject E-Subject S-Action
십일월 넷째 주부터 첫째 주까지 일정 올리다 회의,B-Date I-Date E-Date B-Date E-Date O S-Action S-Subject
이십오일 후 해외여행 일정 울리다,B-Date E-Date S-Subject O S-Action
25일 후 일정 넣다,B-Date E-Date O S-Action
팔월 마지막 주 일정 설정하다,B-Date I-Date E-Date O S-Action
3월 이십칠일 노래 부르러 가기 알다,B-Date E-Date B-Subject I-Subject E-Subject S-Action
2022년 6월 31일 일정 술 마시기 등록하다,B-Date I-Date E-Date O B-Subject E-Subject S-Action
화요일 23시 21분 부품 사러 가기 설정하다,S-Date B-Time E-Time B-Subject I-Subject E-Subject S-Action
18일 뒤 네시 오십삼분 일정 지정해주다 전구 교체하기,B-Date E-Date B-Time E-Time O S-Action B-Subject E-Subject
칠월 마지막 주 일정 해외여행 정해,B-Date I-Date E-Date O S-Subject S-Action
둘째 주 여행 가기 짜다,B-Date E-Date B-Subject E-Subject S-Action
이천이십칠년 삼월 십일일 추가하다 피시방 가기,B-Date I-Date E-Date S-Action B-Subject E-Subject
육일 뒤 오전 두시 이십사분 일정 짜다 물 마시기,B-Date E-Date B-Time I-Time E-Time O S-Action B-Subject E-Subject
이십사일 뒤 낮 여덟시 실행하다 에버랜드 가기,B-Date E-Date B-Time E-Time S-Action B-Subject E-Subject
11일 후 이십사시 넣다,B-Date E-Date S-Time S-Action
11월 셋째 주 수요일부터 금요일까지 일정 여행 가기 올리다,B-Date I-Date I-Date E-Date S-Date O B-Subject E-Subject S-Action
목요일 산책하기 설정하다,S-Date S-Subject S-Action
2월 넷째 주부터 마지막 주까지 연어 먹기 넣다,B-Date I-Date E-Date B-Date E-Date B-Subject E-Subject S-Action
24일 뒤 일정 정해 물 마시기,B-Date E-Date O S-Action B-Subject E-Subject
둘째 주 화요일부터 금요일까지 빨래하기 잡다,B-Date I-Date E-Date S-Date S-Subject S-Action
이천이십일년 오월 팔일 부품 사러 가기 일정 올리다,B-Date I-Date E-Date B-Subject I-Subject E-Subject O S-Action
28일 뒤 열아홉시 한강 가기 맞추다,B-Date E-Date S-Time B-Subject E-Subject S-Action
이천이십칠년 팔월 30일 술 마시기 추가하다,B-Date I-Date E-Date B-Subject E-Subject S-Action
칠월 셋째 주 헬스장 가기 말해주다,B-Date I-Date E-Date B-Subject E-Subject S-Action
23일 뒤 새벽 11시 38분에 술 마시기 넣다,B-Date E-Date B-Time I-Time E-Time B-Subject E-Subject S-Action
이천이십팔년 10월 15일 짜다 산책하기,B-Date I-Date E-Date S-Action S-Subject
둘째 주 지정해주다 방어 먹기,B-Date E-Date S-Action B-Subject E-Subject
육월 셋째 주 화요일부터 월요일까지 방어 먹기 정해,B-Date I-Date I-Date E-Date S-Date B-Subject E-Subject S-Action
화요일 수요일 금요일 일요일 술 마시기 일정 지정해주다,B-Date I-Date I-Date E-Date B-Subject E-Subject O S-Action
29일 저녁 12시 13분쯤 설정하다 등산하러 가기,S-Date B-Time I-Time E-Time S-Action B-Subject E-Subject
1월 오일 말해주다,B-Date E-Date S-Action
2022년 5월 십이일 일정 잡다,B-Date I-Date E-Date O S-Action
10월 둘째 주 산책하기 일정 실행하다,B-Date I-Date E-Date S-Subject O S-Action
십삼일 뒤 때리다,B-Date E-Date S-Action
10월 둘째 주 일정 울리다,B-Date I-Date E-Date O S-Action
3일 뒤 저녁 12시 이십삼분에 휴가 일정 넣다,B-Date E-Date B-Time I-Time E-Time S-Subject O S-Action
2022년 6월 사일 세포 밥 주기 등록하다,B-Date I-Date E-Date B-Subject I-Subject E-Subject S-Action
이십이일 17시 물 마시기 올리다,S-Date S-Time B-Subject E-Subject S-Action
28일 뒤 저녁 여섯시 때리다 파티하기,B-Date E-Date B-Time E-Time S-Action S-Subject
삼개월 뒤 공놀이하기 짜다,B-Date E-Date S-Subject S-Action
셋째 주 금요일부터 금요일까지 일정 때리다,B-Date I-Date E-Date S-Date O S-Action
7월 십칠일 일정 장 보기 말해주다,B-Date E-Date O B-Subject E-Subject S-Action
11월 둘째 주 일요일부터 금요일까지 일정 맞추다,B-Date I-Date I-Date E-Date S-Date O S-Action
26일 후 등록하다 부품 사러 가기,B-Date E-Date S-Action B-Subject I-Subject E-Subject
6월 넷째 주 밥 먹기 일정 지정해주다,B-Date I-Date E-Date B-Subject E-Subject O S-Action
8월 이십이일 울리다,B-Date E-Date S-Action
칠월 29일부터 10월 1일까지 한강 가기 울리다,B-Date E-Date B-Date E-Date B-Subject E-Subject S-Action
셋째 주부터 주까지 맞추다 게임하기,B-Date E-Date E-Date S-Action S-Subject
이십오일 뒤 9시 한강 가기 올리다,B-Date E-Date S-Time B-Subject E-Subject S-Action
2025년 이월 이일 전구 교체하기 실행하다,B-Date I-Date E-Date B-Subject E-Subject S-Action
삼주일 후 열여섯시 일정 등록하다,B-Date E-Date S-Time O S-Action
화요일 아침 여섯시 일정 파티하기 맞추다,S-Date B-Time E-Time O S-Subject S-Action
29일 후 열네시 사십육분 일정 술 마시기 실행하다,B-Date E-Date B-Time E-Time O B-Subject E-Subject S-Action
이십오일 후 일정 등록하다,B-Date E-Date O S-Action
오월 첫째 주부터 주까지 연어 먹기 일정 말해주다,B-Date B-Date E-Date E-Date B-Subject E-Subject O S-Action
토요일 열여섯시 노래 부르러 가기 일정 짜다,S-Date S-Time B-Subject I-Subject E-Subject O S-Action
화요일 일정 청소하기 잡다,S-Date O S-Subject S-Action
8월 이십사일 실행하다,B-Date E-Date S-Action
이천이십팔년 오월 이십사일 알다,B-Date I-Date E-Date S-Action
일요일 연어 먹기 일정 때리다,S-Date B-Subject E-Subject O S-Action
목요일 아홉시 지정해주다,S-Date S-Time S-Action
수요일 일요일 18시 육분 공놀이하기 짜다,B-Date E-Date B-Time E-Time S-Subject S-Action
수요일부터 수요일까지 식물에 물 주기 때리다,S-Date S-Date B-Subject I-Subject E-Subject S-Action
십일월 14일 산책하기 때리다,B-Date E-Date S-Subject S-Action
목요일 네시 월차 일정 등록하다,S-Date S-Time S-Subject O S-Action
26일 뒤 22시 일정 넣다,B-Date E-Date S-Time O S-Action
넷째 주 수요일부터 금요일까지 일정 노래 부르러 가기 때리다,B-Date I-Date E-Date S-Date O B-Subject I-Subject E-Subject S-Action
5월 첫째 주 맞추다 공놀이하기,B-Date I-Date E-Date S-Action S-Subject
이천이십팔년 오월 이십일일 해외여행 응답하다,B-Date I-Date E-Date S-Subject S-Action
2024년 9월 8일부터 2025년 구월 이십칠일까지 일정 빨래하기 맞추다,B-Date I-Date E-Date B-Date I-Date E-Date O S-Subject S-Action
월요일 화요일 아침 1시 오십사분쯤 일정 넣다 산책하기,B-Date E-Date B-Time I-Time E-Time O S-Action S-Subject
월요일 금요일 토요일 일정 알다,B-Date I-Date E-Date O S-Action
화요일 낮 8시 이십오분에 울리다 카페 가기,S-Date B-Time I-Time E-Time S-Action B-Subject E-Subject
사월 마지막 주 월요일부터 목요일까지 일정 지정해주다 청소하기,B-Date I-Date I-Date E-Date S-Date O S-Action S-Subject
2028년 10월 십육일 등산하러 가기 짜다,B-Date I-Date E-Date B-Subject E-Subject S-Action
일요일 24시 사십팔분 때리다 춤추러 가기,S-Date B-Time E-Time S-Action B-Subject E-Subject
삼월 첫째 주 알다 맥주 먹기,B-Date I-Date E-Date S-Action B-Subject E-Subject
2026년 십월 삼십일 장 보기 일정 정해,B-Date I-Date E-Date B-Subject E-Subject O S-Action
6월 마지막 주 일정 지정해주다 연어 먹기,B-Date I-Date E-Date O S-Action B-Subject E-Subject
십일일 후 잡다,B-Date E-Date S-Action
31일 후 자정 32분 산책하기 일정 울리다,B-Date E-Time B-Time I-Time S-Subject O S-Action
금요일 열여섯시 사십삼분에 일정 짜다 에버랜드 가기,S-Date B-Time E-Time O S-Action B-Subject E-Subject
마지막 주 일정 짜다 월차,B-Date E-Date O S-Action S-Subject
일월 14일부터 십이월 이일까지 춤추러 가기 맞추다,B-Date E-Date B-Date E-Date B-Subject E-Subject S-Action
7월 셋째 주 공놀이하기 넣다,B-Date I-Date E-Date S-Subject S-Action
이천이십사년 일월 십삼일 지정해주다,B-Date I-Date E-Date S-Action
월요일 금요일 새벽 4시 십팔분 일정 알다,B-Date E-Date B-Time I-Time E-Time O S-Action
사월 둘째 주부터 마지막 주까지 시내 가기 말해주다,B-Date I-Date E-Date B-Date E-Date B-Subject E-Subject S-Action
첫째 주 산책하기 실행하다,B-Date E-Date S-Subject S-Action
십이월 셋째 주 피시방 가기 응답하다,B-Date I-Date E-Date B-Subject E-Subject S-Action
